Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"200899 (구운김, 조미김)",13.71456,$2.64,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13714.56,FALSE,8,kg,"13,715",FALSE,"13,715",FALSE,0,FALSE,36159.46,,36159.46,0,FALSE,TRUE,$2.64
,"200899 (구운김, 조미김)",0.004,$6.29,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,246,FIN,Finland,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,25.16,,25.16,0,FALSE,TRUE,$6.29
,"200899 (구운김, 조미김)",4.65656,$3.45,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4656.56,FALSE,8,kg,"4,657",FALSE,"4,657",FALSE,0,FALSE,16076.78,,16076.78,0,FALSE,TRUE,$3.45
,"200899 (구운김, 조미김)",3.42973,$5.66,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3429.73,FALSE,8,kg,"3,430",FALSE,"3,430",FALSE,0,FALSE,19417.18,,19417.18,0,FALSE,TRUE,$5.66
,"200899 (구운김, 조미김)",0.86544,$13.30,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,300,GRC,Greece,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,865.44,FALSE,8,kg,865,FALSE,865,FALSE,0,FALSE,11512.48,,11512.48,0,FALSE,TRUE,$13.30
,"200899 (구운김, 조미김)",141.97102,$2.23,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,141971.02,FALSE,8,kg,"141,971",FALSE,"141,971",FALSE,0,FALSE,316134.56,,316134.56,0,FALSE,TRUE,$2.23
,"200899 (구운김, 조미김)",0.25,$2.22,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,364,IRN,Iran,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250,FALSE,8,kg,250,FALSE,250,FALSE,0,FALSE,555.8,,555.8,0,FALSE,TRUE,$2.22
,"200899 (구운김, 조미김)",0.6955,$9.44,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,695.5,FALSE,8,kg,696,FALSE,696,FALSE,0,FALSE,6568.4,,6568.4,0,FALSE,TRUE,$9.44
,"200899 (구운김, 조미김)",0.91445,$3.18,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,914.45,FALSE,8,kg,914,FALSE,914,FALSE,0,FALSE,2910.82,,2910.82,0,FALSE,TRUE,$3.18
,"200899 (구운김, 조미김)",8.20277,$3.24,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8202.77,FALSE,8,kg,"8,203",FALSE,"8,203",FALSE,0,FALSE,26616.14,,26616.14,0,FALSE,TRUE,$3.24
,"200899 (구운김, 조미김)",0.0162,$8.93,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16.2,FALSE,8,kg,16,FALSE,16,FALSE,0,FALSE,144.64,,144.64,0,FALSE,TRUE,$8.93
,"200899 (구운김, 조미김)",25.0824,$3.03,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,642,ROU,Romania,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25082.4,FALSE,8,kg,"25,082",FALSE,"25,082",FALSE,0,FALSE,75936.3,,75936.3,0,FALSE,TRUE,$3.03
,"200899 (구운김, 조미김)",26.32595,$1.91,,C,A,20220101,2022,52,2022,70,BIH,Bosnia Herzegovina,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26325.95,FALSE,8,kg,"26,326",FALSE,"26,326",FALSE,0,FALSE,50254.6,,50254.6,0,FALSE,TRUE,$1.91
